ListEntry,Name,Grade,hyperlink,NGR,Easting,Northing,lat,lon
1000459,EASTNOR CASTLE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000459,SO 74446 37561,374446,237562,52.03586773283626,-2.3739322650012826
1000460,BELTON HOUSE,I,https://historicengland.org.uk/listing/the-list/list-entry/1000460,SK 93879 38557,493879,338557,52.93621206784795,-0.604633113763221
1000461,HOLKHAM HALL,I,https://historicengland.org.uk/listing/the-list/list-entry/1000461,TF8727542293,589159,341958,52.941667613357446,0.8136121678486663
1000462,HOUGHTON HALL,I,https://historicengland.org.uk/listing/the-list/list-entry/1000462,TF7763929329,578005,328727,52.82666818067074,0.6405851756365143
1000463,DITCHLEY PARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000463,SP3863321232,439071,221134,51.88740061309762,-1.4337152211626336
1000464,OXFORD BOTANIC GARDEN,I,https://historicengland.org.uk/listing/the-list/list-entry/1000464,SP 52031 06057,452031,206057,51.75079914646951,-1.2476854458941407
1000465,WORCESTER COLLEGE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000465,SP 50723 06584,450724,206584,51.755656657589945,-1.2665401024289424
1000466,WROXTON ABBEY,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000466,SP4135141287,441980,241522,52.07048228196601,-1.388963125275496
1000467,DUNSTER CASTLE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000467,"SS 99117 41419, SS 99068 44218, SS9908843698, ST0014943441",299117,141410,51.163012615285325,-3.4441339898852723
1000468,MONTACUTE HOUSE,I,https://historicengland.org.uk/listing/the-list/list-entry/1000468,"ST 49721 16455, ST 50066 17130",350069,117129,50.95141893868686,-2.7121893232920686
1000469,AMESBURY ABBEY,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000469,SU1455841888,415203,141690,51.1742487532362,-1.7839102045506534
1000470,CORSHAM COURT,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000470,ST8756171050,388160,170990,51.437780324720826,-2.1717268541341768
1000471,STOURHEAD,I,https://historicengland.org.uk/listing/the-list/list-entry/1000471,ST 76395 34825,376395,134827,51.1122446979079,-2.33858217111481
1000472,TOTTENHAM HOUSE AND SAVERNAKE FOREST,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000472,SU2285566376,422856,166378,51.39598145434172,-1.6728680963369333
1000473,LAVERSTOKE PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1000473,SU 49532 48909,449532,148909,51.237220175935484,-1.2918856569856616
1000474,OLD WARDEN PARK (INCLUDING THE SWISS GARDEN),II*,https://historicengland.org.uk/listing/the-list/list-entry/1000474,TL1404544275,514485,244179,52.08413547252924,-0.3306222840196972
1000475,WHITWORTH CEMETERY,II,https://historicengland.org.uk/listing/the-list/list-entry/1000475,SD 89233 18965,389233,418965,53.66705125602717,-2.164430862027419
1000476,TYRINGHAM,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000476,SP 85706 46806,485711,246806,52.1129453263772,-0.7497631650855184
1000477,CHANTMARLE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000477,ST5882402160,358824,102115,50.81710765363634,-2.5858645979656694
1000478,LARMER TREE GROUNDS,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000478,ST 94243 16918,394243,116918,50.95166463032529,-2.0833290010516707
1000479,LITTLECOTE HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000479,SU2969370297,429994,169501,51.42373040034661,-1.5700098114278302
1000480,STANWAY HOUSE,I,https://historicengland.org.uk/listing/the-list/list-entry/1000480,SP 06192 32193,406193,232813,51.99373192005961,-1.9112149226081179
1000481,OLD ALRESFORD HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000481,SU 59028 33649,459028,133649,51.0991159276838,-1.1583795982376592
1000482,BAGGRAVE HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1000482,SK 69731 08857,469731,308858,52.672952008940236,-0.970178047769839
1000483,ST JAMES'S PARK,I,https://historicengland.org.uk/listing/the-list/list-entry/1000483,TQ2945579732,529566,179849,51.502733406038246,-0.13465885141647094
1000484,TRENT PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1000484,TQ 28735 97589,528735,197589,51.66234562059908,-0.14012663285278892
1000485,WOOD HOUSE,I,https://historicengland.org.uk/listing/the-list/list-entry/1000485,SX 65511 95957,265511,95957,50.74759469359262,-3.907683158499337
1000486,LUSCOMBE CASTLE,I,https://historicengland.org.uk/listing/the-list/list-entry/1000486,SX 94044 76650,294044,76651,50.579955030528055,-3.4978757456528276
1000487,KNIGHTSHAYES COURT,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000487,SS9542115298,295922,114998,50.92501843130494,-3.482211421796753
1000488,CANONS ASHBY,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000488,SP 57276 50154,457276,250154,52.14671281505224,-1.1643817317610967
1000489,HEYTHROP PARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000489,SP3515327318,435627,226953,51.93994614080388,-1.4831533296155455
1000490,RHINEFIELD HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000490,SU 26557 03747,426557,103747,50.83265155650772,-1.624264959469445
1000491,CROXTON PARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000491,TL 25334 59495,525334,259495,52.2194155723565,-0.16673056988572893
1000492,INCE BLUNDELL PARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000492,SD 32970 02641,332972,402641,53.51615215330715,-3.012324184846795
1000493,STAUNTON HAROLD HALL,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000493,SK3780621223,437941,321263,52.78761349604288,-1.4388592956711086
1000494,HEVENINGHAM HALL,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000494,TM3531273124,635312,273482,52.30899150304128,1.4504942978144606
1000495,GOBIONS (GUBBINS),II,https://historicengland.org.uk/listing/the-list/list-entry/1000495,"TL 25403 03469, TL2540403479",525404,203469,51.71593968307401,-0.1861494156955982
1000496,KENILWORTH CASTLE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000496,"SP2675772150, SP 28268 71824",427313,272120,52.346477600313385,-1.6004760247567067
1000497,DOWNTON CASTLE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000497,SO 44644 74208,344645,274207,52.36310721346969,-2.8143308783166634
1000498,"SPA GARDENS, ROYAL LEAMINGTON SPA",II,https://historicengland.org.uk/listing/the-list/list-entry/1000498,SP 31851 65527,431851,265526,52.286954275829906,-1.5344836710119494
1000499,BROCKENHURST PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1000499,SU 31134 01710,431134,101710,50.8141071446539,-1.5594468101033954
1000500,HOLME LACY,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000500,SO 55185 34738,355185,234738,52.00925364829943,-2.654328517348442
1000501,TATTON PARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000501,SJ 75345 81106,375344,381107,53.326301684400065,-2.371643432225754
1000502,ASHDOWN HOUSE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000502,SU 28295 81637,428295,181637,51.532935495756576,-1.5934762279638166
1000503,SARSDEN HOUSE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000503,SP2886422858,429274,222977,51.90456885407292,-1.5759021863363578
1000504,FRIAR PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1000504,SU 75401 82913,475401,182909,51.54005428197335,-0.9141871389322367
1000505,BARRINGTON COURT,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000505,ST3959718257,339787,118223,50.96027088099187,-2.8587289473032134
1000506,BRYMPTON d'EVERCY,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000506,ST 52044 15430,352044,115430,50.93631018699772,-2.6838511953037143
1000507,WARDOUR CASTLE AND OLD WARDOUR CASTLE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000507,ST 93295 25954,393295,125955,51.03291702810751,-2.096994391957497
1000508,GIBSIDE,I,https://historicengland.org.uk/listing/the-list/list-entry/1000508,NZ 18025 58007,418026,558014,54.91650630647,-1.7203259948026888
1000509,STANFORD HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1000509,SP5829480297,458301,279803,52.41312856841886,-1.1442871787933102
1000510,TREWITHEN,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000510,SW 91172 47510,191172,47511,50.29051318467994,-4.933064349738723
1000511,WASING PLACE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000511,SU 57688 64327,457688,164327,51.37507603258872,-1.172582822198553
1000512,CHYVERTON PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1000512,SW 80056 51162,180056,51162,50.31926011301268,-5.0910123566176795
1000513,PENJERRICK,II,https://historicengland.org.uk/listing/the-list/list-entry/1000513,SW 78027 30753,178027,30753,50.135223528667076,-5.107525261601619
1000514,WERRINGTON PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1000514,SX 33111 86805,233111,86805,50.656949452797086,-4.362422820251014
1000515,WYCH CROSS PLACE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000515,TQ 41500 31547,541500,131547,51.0658246678515,0.0180531747966106
1000516,BERKELEY SQUARE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000516,TQ 28770 80598,528770,180598,51.50964622187356,-0.1458475887577111
1000517,BROOMFIELD HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000517,TQ 30412 92729,530412,192729,51.61828549030689,-0.11770374222702057
1000518,ST ANN'S COURT,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000518,TQ 02739 67245,502739,167245,51.39494986913336,-0.5246707614439949
1000519,KNEPP CASTLE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000519,TQ 15681 21701,515681,121701,50.983103026591166,-0.3533820789709373
1000520,HAZELBURY MANOR,II,https://historicengland.org.uk/listing/the-list/list-entry/1000520,ST 83691 68116,383691,168116,51.411826796855436,-2.2358867363614086
1000521,THORPE HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1000521,TM 18224 21772,618224,221772,51.851858872637465,1.1672010819586385
1000522,CHILSTON PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1000522,TQ 89486 49628,589486,149628,51.2144087887362,0.711678637999718
1000523,BALLS PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1000523,TL 33635 11947,533635,211947,51.79022379444675,-0.06381918232014602
1000524,CAVERSHAM PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1000524,SU7257476164,472574,176133,51.47950836014663,-0.9563347435734783
1000525,HAMSTEAD MARSHALL PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1000525,SU 42723 66209,442722,166210,51.39332678224554,-1.3873582337035733
1000526,FARLEY HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1000526,"SU 74882 64803, SU 74436 64721",474880,164805,51.37736966517398,-0.9255256897169662
1000527,Minterne House,II,https://historicengland.org.uk/listing/the-list/list-entry/1000527,ST6612004246,366120,104280,50.837050016515036,-2.4825023389314596
1000528,NYNEHEAD COURT,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000528,ST1342122474,313817,122297,50.99359267614541,-3.2293983316424772
1000529,AVINGTON PARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000529,SU5243131764,453325,132362,51.08810178520145,-1.2400075575454212
1000530,ALDERMASTON COURT,II,https://historicengland.org.uk/listing/the-list/list-entry/1000530,SU5964064639,459736,164757,51.378730634185295,-1.1430904767927077
1000531,Melbury Park,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000531,ST5766506455,357665,106303,50.854682319554414,-2.602800882407373
1000532,CREECH GRANGE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000532,SY 90674 82467,390674,82467,50.641815645389244,-2.1332514828198317
1000533,MELTON CONSTABLE HALL,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000533,"TG 03334 33314, TG 02997 31941",602997,331940,52.84668727073644,1.0129999189055212
1000534,DONNINGTON GROVE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000534,SU 45873 68873,445872,168872,51.417015571022795,-1.3417439664228854
1000535,PLUMPTON ROCKS,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000535,SE 35532 53730,435532,453730,53.97841614775303,-1.4597192535756152
1000536,KELSTON PARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000536,ST6993566646,370104,166521,51.39692920802102,-2.4311069907962413
1000537,SWALLOWFIELD PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1000537,SU7340065277,473265,164766,51.37722944637925,-0.9487334990377537
1000538,HELIGAN,II,https://historicengland.org.uk/listing/the-list/list-entry/1000538,SX 00316 45854,200316,45854,50.27879585278402,-4.803984328876813
1000539,GAWSWORTH [OLD] HALL,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000539,"SJ 89206 69608, SJ 88771 69615, SJ 88827 69561",389206,369608,53.22340769195901,-2.163128315894699
1000540,BROCKET HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1000540,TL 21398 13021,521398,213020,51.802653372340416,-0.24077434866593747
1000541,BADGER DINGLE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000541,SO 77023 99675,377023,299675,52.594380206851234,-2.3406294305550825
1000542,RUSHMORE PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1000542,ST 95575 16877,395575,116877,50.951307978169865,-2.0643661737067758
1000543,HARLEYFORD MANOR,II,https://historicengland.org.uk/listing/the-list/list-entry/1000543,SU 82805 84854,482806,184857,51.55652943737179,-0.8069804118687801
1000544,CARCLEW,II,https://historicengland.org.uk/listing/the-list/list-entry/1000544,SW7823138354,178849,38209,50.202488198888204,-5.100373909738264
1000545,TREGREHAN,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000545,SX0492053342,205192,53549,50.349550284608526,-4.739604653475345
1000546,BRAMHAM PARK,I,https://historicengland.org.uk/listing/the-list/list-entry/1000546,SE 41244 41578,441244,441577,53.86877146779278,-1.3742665120454356
1000547,NEWBOLD COLLEGE (formerly MOOR CLOSE),II*,https://historicengland.org.uk/listing/the-list/list-entry/1000547,SU 84667 69999,484667,169999,51.42268836382774,-0.7837022348915292
1000548,CROWE HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1000548,ST 76007 63945,376007,163945,51.37404874298695,-2.3460855177668885
1000549,EASTBURY,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000549,ST9338113026,393415,112700,50.91372595606948,-2.0950388315994903
1000550,LEAZES PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1000550,NZ 24253 64919,424253,564919,54.978292778328736,-1.6226072599664385
1000551,BEESTON HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1000551,TG3329121903,633298,321449,52.740291490526545,1.4546502996889803
1000552,PATSHULL HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1000552,SJ8005301278,380766,300440,52.601403441359885,-2.2854191910893955
1000553,"PEOPLES PARK, HALIFAX",II*,https://historicengland.org.uk/listing/the-list/list-entry/1000553,SE 08512 24842,408512,424842,53.71992007520847,-1.872490056367913
1000554,BUCKLAND HOUSE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000554,SU 33949 98071,433949,198069,51.68036461324995,-1.5103821118102323
1000555,MAMHEAD PARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000555,SX9290081239,293257,80996,50.61887194969941,-3.510237180243717
1000556,WELBECK ABBEY,II,https://historicengland.org.uk/listing/the-list/list-entry/1000556,SK 56610 74062,456608,374059,53.26052128722992,-1.152852636860621
1000557,HENHAM,II,https://historicengland.org.uk/listing/the-list/list-entry/1000557,TM 45400 77720,645399,277719,52.34259695964367,1.6012449227289003
1000558,"THE GARDEN HOUSE, COTTERED",II*,https://historicengland.org.uk/listing/the-list/list-entry/1000558,TL 31546 29029,531546,229029,51.94421564541751,-0.0875893578600741
1000559,ARNOS VALE CEMETERY,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000559,ST 60689 71520,360689,171520,51.44129975403628,-2.566986008880899
1000560,ASHTON COURT,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000560,ST5475672241,355040,172115,51.446227994192185,-2.648332836431778
1000561,BADMINTON HOUSE,I,https://historicengland.org.uk/listing/the-list/list-entry/1000561,"ST8013284404, ST8229280595, ST8294379648",380132,184684,51.560681575201855,-2.2879967383493813
1000562,BARROW COURT,II,https://historicengland.org.uk/listing/the-list/list-entry/1000562,ST5123368588,351514,168365,51.41222047367152,-2.698551052061726
1000563,LANSDOWN CEMETERY AND BECKFORD'S TOWER,II,https://historicengland.org.uk/listing/the-list/list-entry/1000563,ST7379267520,373883,167455,51.405514530325874,-2.3768588689662216
1000564,CLAVERTON MANOR,II,https://historicengland.org.uk/listing/the-list/list-entry/1000564,ST 78410 64146,378409,164147,51.37596194583045,-2.311589842655528
1000565,CLEVEDON COURT,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000565,ST4187571767,342384,171534,51.43985568295822,-2.830330683504051
1000566,DODINGTON HOUSE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000566,ST7513879567,375590,179739,51.516040705838776,-2.3531708346842786
1000567,NEWTON PARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000567,ST 69529 64332,369531,164332,51.37721648884066,-2.4391543617886846
1000568,ST CATHERINE'S COURT,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000568,ST 77903 70086,377903,170086,51.429342739539514,-2.319231387990382
1000569,THORNBURY CASTLE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000569,ST 63373 90698,363373,190698,51.613910325379024,-2.530371824144239
1000570,TYNTESFIELD,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000570,"ST 50845 71241, ST 50679 70165",350846,171240,51.43801163173766,-2.7085549931729007
1000571,WIDCOMBE MANOR,II,https://historicengland.org.uk/listing/the-list/list-entry/1000571,ST 75854 63858,375854,163858,51.37325996570176,-2.3482776254541147
1000572,THE HAZELLS,II,https://historicengland.org.uk/listing/the-list/list-entry/1000572,TL 19024 49939,519025,249941,52.134958546506766,-0.26238604715572095
1000573,BATTLESDEN PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1000573,SP9548329138,495896,228897,51.95030948835291,-0.6060894858358309
1000574,CHICKSANDS PRIORY,II,https://historicengland.org.uk/listing/the-list/list-entry/1000574,TL 12259 39178,512259,239178,52.03964723826794,-0.364736290121879
1000575,HINWICK HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1000575,SP 93434 62333,493434,262333,52.2512505700758,-0.6327432175947858
1000576,HINWICK HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000576,SP 93669 61863,493669,261863,52.24698643082328,-0.629432041238573
1000577,ICKWELL BURY,II,https://historicengland.org.uk/listing/the-list/list-entry/1000577,TL 13947 45918,513947,245918,52.09987434849844,-0.337889578401332
1000578,LUTON HOO,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000578,TL 10600 16727,510598,216734,51.83827092580204,-0.39615194314701513
1000579,SOUTHILL PARK,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000579,TL1380142570,514009,240591,52.05198895013494,-0.33876292690385584
1000580,ASCOT PLACE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000580,SU9113971659,491305,171296,51.4333182979439,-0.687926078216384
1000581,BASILDON PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1000581,SU6060877730,460883,177952,51.49723880940944,-1.124347401121956
1000582,CAVERSHAM COURT,II,https://historicengland.org.uk/listing/the-list/list-entry/1000582,SU7084774819,470864,174828,51.46799277331074,-0.9812156137337913
1000583,ENGLEFIELD HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000583,SU 62312 71660,462313,171661,51.44052458752896,-1.104857518652688
1000584,ETON COLLEGE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000584,SU 97054 78208,497054,178208,51.49449480104483,-0.6033544140314578
1000585,FOLLY FARM,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000585,SU 63081 68828,463081,168828,51.414969786155396,-1.0943128958742816
1000586,THE FORBURY GARDEN,II,https://historicengland.org.uk/listing/the-list/list-entry/1000586,SU 71868 73622,471868,173622,51.457024344276235,-0.9670090571717159
1000587,"THE ROYAL ESTATE, WINDSOR: FROGMORE GARDENS",I,https://historicengland.org.uk/listing/the-list/list-entry/1000587,SU9751876014,497627,175966,51.47424340659611,-0.5957222892431957
1000588,"PARK PLACE, AND TEMPLE COMBE",II*,https://historicengland.org.uk/listing/the-list/list-entry/1000588,SU 77850 81998,477850,181998,51.53153270445187,-0.8790833363742514
1000589,PROSPECT PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1000589,SU6883472440,468922,172690,51.44901123387475,-1.0095845671288446
1000590,PURLEY HALL,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000590,SU6443575768,464728,175805,51.47751022581255,-1.0693591736703323
1000591,SOUTH HILL PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1000591,SU 87002 66902,487002,166902,51.3944948545617,-0.7508873015310065
1000592,"THE ROYAL ESTATE, WINDSOR: WINDSOR GREAT PARK",I,https://historicengland.org.uk/listing/the-list/list-entry/1000592,"SU 98582 68851, SU9817469308",496570,171487,51.43416334953194,-0.6121578824902627
1000593,ASCOTT HOUSE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000593,SP 89582 22741,489580,222741,51.896028082803795,-0.6995627621637803
1000594,CHENIES PLACE (WOODSIDE),II*,https://historicengland.org.uk/listing/the-list/list-entry/1000594,TQ0150698702,501595,198691,51.67780715366248,-0.5320437676895186
1000595,CHEQUERS,II,https://historicengland.org.uk/listing/the-list/list-entry/1000595,SP8303006001,483626,205918,51.74573088073448,-0.79012608351029
1000596,CHICHELEY HALL,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000596,SP 90607 45944,490607,245943,52.104409086072955,-0.6785154302135589
1000597,CLAYDON,II,https://historicengland.org.uk/listing/the-list/list-entry/1000597,SP7149825593,471886,225403,51.922517374274044,-0.9560989635668438
1000598,DENHAM PLACE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000598,TQ 03939 87291,503938,187290,51.57490465494997,-0.501549356073248
1000599,DROPMORE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000599,SU 92343 85388,492343,185388,51.55982396796817,-0.6693149938403864
1000600,GAYHURST COURT,II,https://historicengland.org.uk/listing/the-list/list-entry/1000600,"SP 85022 46788, SP 84650 46420",484651,246422,52.1096568231058,-0.7653339379188021
1000601,HALTON HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000601,SP 88158 10020,488158,210020,51.78190925557585,-0.7234603103903124
1000602,HUNTERCOMBE MANOR,II,https://historicengland.org.uk/listing/the-list/list-entry/1000602,SU 93269 80640,493269,180640,51.51699234800001,-0.6572175447877867
1000603,LANGLEY PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1000603,TQ 00906 81782,500907,181780,51.52592814972509,-0.5468506698272984
1000604,MILTON'S COTTAGE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000604,SU 98872 93280,498872,193280,51.62965612042299,-0.5729410019326833
1000605,MISSENDEN ABBEY,II,https://historicengland.org.uk/listing/the-list/list-entry/1000605,SP 90052 00664,490052,200666,51.69752711547947,-0.698430271347762
1000606,NASHDOM ABBEY,II,https://historicengland.org.uk/listing/the-list/list-entry/1000606,SU 92019 84145,492019,184145,51.548703562400156,-0.6743122806574612
1000607,TAPLOW COURT,II,https://historicengland.org.uk/listing/the-list/list-entry/1000607,SU9061082553,490659,182427,51.533480223617204,-0.6943624114942231
1000608,Wotton House,I,https://historicengland.org.uk/listing/the-list/list-entry/1000608,SP 68532 16192,468531,216197,51.84018221199249,-1.0067017638468196
1000609,WYCOMBE ABBEY,II,https://historicengland.org.uk/listing/the-list/list-entry/1000609,SU8655092360,486846,192322,51.62302696100171,-0.7468763440372417
1000610,ABBOTS RIPTON HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1000610,TL 24234 77769,524234,277769,52.38386897725285,-0.17608859743994335
1000611,ANGLESEY ABBEY,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000611,TL 52816 61970,552819,261974,52.23475428082434,0.23642265805311108
1000612,"BOTANIC GARDEN, CAMBRIDGE",II*,https://historicengland.org.uk/listing/the-list/list-entry/1000612,TL 45535 57182,545535,257182,52.193674025992024,0.12778071431273652
1000613,BOURN HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1000613,TL3140755623,531860,255733,52.18409105365051,-0.07272072043587778
1000614,CHILDERLEY HALL,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000614,TL 35596 61553,535596,261553,52.23547878524986,-0.01578092243218989
1000615,CHIPPENHAM HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1000615,TL 66509 68934,566509,268934,52.293303867249314,0.44013781274481384
1000616,CHRIST'S COLLEGE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000616,TL 45153 58569,545153,258569,52.206235730163506,0.12278995857057481
1000617,CLARE COLLEGE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000617,TL 44451 58441,544451,258441,52.20527000912316,0.11246973082973508
1000618,DULLINGHAM HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000618,TL 62708 58062,562711,258064,52.19680052603748,0.37926903657420824
1000619,EMMANUEL COLLEGE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000619,TL 45296 58333,545296,258333,52.20407781593046,0.12477993470279453
1000620,GAMLINGAY,II,https://historicengland.org.uk/listing/the-list/list-entry/1000620,TL 22689 51970,522689,251970,52.15239073171886,-0.20814888982965546
1000621,HAMERTON,II,https://historicengland.org.uk/listing/the-list/list-entry/1000621,TL 13781 79493,513781,279493,52.401630516647245,-0.3290125235612626
1000622,HATLEY PARK,II,https://historicengland.org.uk/listing/the-list/list-entry/1000622,TL 27431 51003,527431,251003,52.142628716159734,-0.1392392319865849
1000623,HILTON MAZE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000623,TL 29244 66220,529245,266220,52.27893967478194,-0.1069423456681919
1000624,KING'S COLLEGE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000624,TL 44531 58325,544531,258325,52.204206882271215,0.11359012103579184
1000625,LEIGHTON BROMSWOLD,II,https://historicengland.org.uk/listing/the-list/list-entry/1000625,TL 11732 75131,511732,275131,52.36285343238932,-0.3605689512685238
1000626,LONGSTOWE HALL,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000626,TL 30567 55715,530567,255715,52.184236601102334,-0.09162874710241446
1000627,MADINGLEY HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1000627,TL 39211 60559,539212,260559,52.225646480370536,0.03672635707075714
1000628,MILTON HALL,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000628,TL 14973 99775,514973,299777,52.58365403236918,-0.30450371911921786
1000629,PECKOVER HOUSE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000629,TF 45796 09674,545796,309674,52.665179786687744,0.15447503952999983
1000630,QUEENS' COLLEGE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000630,TL 44575 58106,544575,258106,52.20222780132906,0.11414012217213486
1000631,SAWSTON HALL,II,https://historicengland.org.uk/listing/the-list/list-entry/1000631,TL4889248982,549036,248743,52.11692408588391,0.17526138476810613
1000632,ST JOHN'S COLLEGE,II*,https://historicengland.org.uk/listing/the-list/list-entry/1000632,TL 44586 58798,544586,258798,52.20844202155797,0.11459615919400623
1000633,TRINITY COLLEGE,II,https://historicengland.org.uk/listing/the-list/list-entry/1000633,TL 44496 58599,544496,258599,52.20667773746396,0.11319513341554917
